id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
349,5,10,12,58.5,6.25,27.78,3,"Andrés Fernández,Miguel Lopes,Jean-Sylvain Babin,Lombán,Cristiano Biraghi,Rubén Rochina,Abdoulaye Doucouré,Rene Krhin,Isaac Cuenca,Youssef El-Arabi,Adalberto Peñaranda",3,5,33.33,13,37,6.32,3,6,8,33.59,9,0,3,77.78,4,17,6,2,3,36.36,"Rubén Blanco,Hugo Mallo,Cabral,Sergi Gómez,Planas,Marcelo Díaz,Pablo Hernández,Iago Aspas,Orellana,Nolito,Guidetti",52.63,0,4,37,6,8,100,4,4231,9,2,Jesús Gil Manzano,2,60.2,17,0,José González,18,3,1,0,2,10,4,75,Granada,6,1,4,2,442,0,0,8,15,68.12,6,4,Celta Vigo,Eduardo Berizzo,15,4,6,6.09,2,22,2,1,6,3,66.41,Balaídos,10,17,72.02,25-04-16,17,6.54,11,86.11,39.8,12,La_Liga
350,13,1,7,65.5,6.3,51.11,10,"Asier Riesgo,Ander Capa,Mauro Dos Santos,Iván Ramis,Antonio Luna,Gonzalo Escalante,Dani García,Jota,Adrián,Izet Hajrovic,Sergi Enrich",0,4,58.33,16,28,6.17,6,2,9,51.04,3,2,11,56.25,1,17,0,2,0,26.92,"Iván Cuéllar,Alberto Lora,Jorge Meré,Luis Hernández,Isma López,Sergio Álvarez,Nacho Cases,Carlos Carmona,Alen Halilovic,Jony,Antonio Sanabria",62.7,7,2,28,0,7,53.33,2,4231,9,3,Alejandro José Hernández Hernández,5,45.6,17,0,José Luis Mendilibar,25,11,1,66.67,2,10,5,78.12,Eibar,3,2,5,1,4231,1,7,10,3,61.52,8,5,Sporting Gijon,Abelardo Fernández,17,3,8,6.18,1,27,5,0,1,2,48.96,El Molinón,20,23,64.55,29-04-16,19,6.46,16,65.15,54.4,12,La_Liga
351,21,5,15,70.63,6.47,58.82,12,"Keylor Navas,Danilo,Raphael Varane,Sergio Ramos,Nacho,Casemiro,James Rodríguez,Luka Modric,Gareth Bale,Borja Mayoral,Lucas Vázquez",3,12,41.67,15,31,6.26,6,3,11,58.96,10,2,11,69.7,6,11,3,4,1,46.67,"Gerónimo Rulli,Zaldúa,Mikel González,Aritz Elustondo,Yuri,David Zurutuza,Markel Bergara,Asier Illarramendi,Xabi Prieto,Mikel Oyarzabal,Bruma",76.57,6,4,31,2,15,67.65,10,433,4,9,Alberto Undiano Mallenco,5,47.16,11,0,Zinedine Zidane,9,11,0,54.55,0,15,10,66.67,Real Madrid,7,3,10,2,433,2,6,8,11,63.79,8,6,Real Sociedad,Eusebio Sacristán,17,4,11,6.26,2,34,5,1,5,2,41.04,Anoeta,19,23,62.71,30-04-16,27,6.42,20,66.67,52.84,18,La_Liga
352,13,5,16,65.68,6.31,40,8,"Juan Carlos,Quini,José Ángel Crespo,Antonio Amaya,Tito,Adrián Embarba,Diego Llorente,Jozabed,Bebé,Javi Guerra,Miku",3,7,22.22,14,39,6.26,2,6,14,52.57,11,1,6,87.5,5,19,3,3,4,34.38,"Jan Oblak,Juanfran,Lucas Hernández,Giménez,Jesús Gámez,Thomas Partey,Matías Kranevitter,Gabi,Óliver Torres,Luciano Vietto,Ángel Correa",64.64,2,4,39,2,9,86.36,5,442,7,5,José María Sánchez Martínez,2,40.7,19,0,Paco Jémez,15,6,0,28.57,1,13,7,77.27,Rayo Vallecano,8,0,7,3,442,0,2,6,12,54.79,6,7,Atletico,Diego Simeone,12,6,9,6.2,4,32,2,0,5,6,47.43,Vicente Calderón,16,27,58.01,30-04-16,27,6.51,19,78.85,59.3,13,La_Liga
353,18,2,11,83.97,6.53,68.63,13,"Claudio Bravo,Dani Alves,Javier Mascherano,Gerard Piqué,Jordi Alba,Ivan Rakitic,Sergio Busquets,Andrés Iniesta,Lionel Messi,Luis Suárez,Neymar",1,4,66.67,9,16,6.15,4,3,8,73.45,2,1,14,80,2,10,1,2,2,50,"Antonio Adán,Bruno,Germán Pezzella,Heiko Westermann,Martín Montoya,Petros,Alfred N'Diaye,Álvaro Cejudo,Joaquín,Dani Ceballos,Rubén Castro",81.49,10,6,16,1,10,43.75,4,4231,4,5,Antonio Miguel Mateu Lahoz,3,27.53,10,0,Luis Enrique,9,14,0,81.82,0,10,8,75,Barcelona,13,3,8,1,433,1,10,5,2,48.92,4,4,Real Betis,Juan Merino,11,1,4,6.2,1,32,3,2,2,2,26.55,Benito Villamarín,21,15,42.18,30-04-16,27,6.13,14,56.79,72.47,11,La_Liga
354,11,9,9,72.97,6.44,33.33,5,"Raúl Lizoain,David Simón,Aythami,Pedro Bigas,Javier Garrido,Montoro,Roque,Tana,Jonathan Viera,Mubarak Wakaso,Sergio Araujo",0,6,57.14,11,27,6.22,6,1,14,54.89,9,4,3,63.64,4,15,4,2,3,54.55,"Andrés Fernández,Miguel Lopes,Ricardo Costa,Lombán,Cristiano Biraghi,Abdoulaye Doucouré,Rubén Pérez,Adalberto Peñaranda,Rubén Rochina,Isaac Cuenca,Youssef El-Arabi",65.56,2,5,27,3,7,80,3,4231,6,6,José Luis González González,4,39.5,15,2,Quique Setién,13,3,2,40,3,12,6,66.67,Las Palmas,9,1,6,4,4231,1,2,5,14,59.04,3,3,Granada,José González,9,5,7,6.32,3,18,4,2,5,3,45.11,Los Cármenes,9,26,62.92,30-04-16,20,6.53,11,82.35,60.5,11,La_Liga
355,8,2,9,59.3,6.27,58.33,3,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Marcelo Díaz,Daniel Wass,Orellana,Pablo Hernández,Nolito,Iago Aspas",0,4,100,12,36,6.09,2,0,5,46.76,7,1,9,50,7,21,3,0,1,61.9,"Gorka Iraizoz,De Marcos,Etxeita,Eneko Bóveda,Balenziaga,Beñat,San José,Markel Susaeta,Raúl García,Muniain,Aduriz",56.84,2,1,36,0,5,85.71,4,4231,11,5,Javier Estrada Fernández,1,55.76,21,1,Eduardo Berizzo,21,9,1,50,2,2,5,61.36,Celta Vigo,6,7,5,1,4231,2,2,10,10,60.85,5,2,Athletic Club,Ernesto Valverde,19,2,1,6.24,1,24,1,1,0,1,53.24,San Mamés,15,13,54.73,01-05-16,15,6.32,9,65,44.24,5,La_Liga
356,19,4,18,69.79,6.27,43.59,8,"Sergio Rico,Diogo Figueiras,Federico Fazio,Timothée Kolodziejczak,Matos,Sebastián Cristóforo,Cotán,Coke,Vicente Iborra,Curro,Fernando Llorente",0,5,66.67,20,37,6.2,0,1,11,53.8,8,0,7,61.67,4,16,1,2,1,55.88,"Pau López,Rober Correa,Enzo Roco,Álvaro González,Rubén Duarte,Óscar Duarte,Hernán Pérez,Pape Diop,Víctor Sánchez,Marco Asensio,Felipe Caicedo",71.91,4,5,37,1,4,79.49,2,4141,6,11,Juan Martínez Munuera,5,44.9,16,0,Unai Emery,12,7,0,44.45,1,13,11,59.42,Sevilla,8,1,11,1,4231,1,4,6,12,63.94,10,2,Espanyol,Constantin Galca,15,7,8,6.17,1,33,5,0,2,3,46.2,RCDE Stadium,15,22,66.89,01-05-16,28,6.53,20,81.33,55.1,7,La_Liga
357,20,8,14,57.83,6.47,44.74,13,"Vicente Guaita,Miguel Ángel,Santiago Vergini,Vigaray,Damián Suárez,Mehdi Lacen,Pedro León,Álvaro Medrán,Moi Gómez,Pablo Sarabia,Álvaro Vázquez",1,4,50,7,29,6.25,5,2,10,47.04,7,1,11,56.25,8,16,5,2,3,50,"Manu,Laure,Sidnei,Alejandro Arribas,Fernando Navarro,Fede Cartabia,Celso Borges,Pedro Mosquera,Faycal Fajr,Lucas Pérez,Luis Alberto",62.67,5,2,29,4,9,80,3,442,11,7,Carlos Clos Gómez,5,54.4,16,1,Juan Eduardo Esnáider,21,11,0,40,0,11,9,61.76,Getafe,5,4,9,2,4141,2,5,8,15,64.92,3,5,Deportivo,Víctor Sánchez del Amo,19,5,9,6.18,1,39,5,2,4,2,52.96,Riazor,25,19,73.11,01-05-16,21,6.35,16,75,45.6,11,La_Liga
358,14,5,8,72.27,6.67,57.5,10,"Alphonse Areola,Antonio Rukavina,Mateo Musacchio,Daniele Bonera,Adrián Marín,Samuel,Manu Trigueros,Rodrigo,Samu Castillejo,Adrián,Roberto Soldado",0,4,59.09,15,18,6.11,3,3,10,42.62,6,3,9,65.79,9,8,2,1,1,59.38,"Diego Alves,João Cancelo,Aderlan Santos,Shkodran Mustafi,Guilherme Siqueira,André Gomes,Daniel Parejo,Javi Fuego,Rodrigo,Álvaro Negredo,Santi Mina",68.97,6,8,18,1,6,67.5,4,433,7,4,Carlos del Cerro Grande,9,56.42,8,2,Marcelino García Toral,15,9,0,54.17,0,23,13,66.07,Villarreal,13,3,13,1,442,1,6,7,7,80.19,3,3,Valencia,Pako Ayestarán,11,1,15,6.39,0,23,9,2,5,0,57.38,Mestalla,15,23,82.47,01-05-16,34,6.2,21,68.06,43.58,8,La_Liga
359,14,8,8,61.31,6.53,27.27,9,"Diego Mariño,Pedro López,Carl Medjani,Zouhair Feddal,Juanfran,Mauricio Cuero,Verza,José Mari,Morales,Giuseppe Rossi,Casadesús",0,3,60,18,45,6.28,5,4,5,44.9,18,3,5,75,13,24,1,2,7,70,"Guillermo Ochoa,Roberto Rosales,Miguel Torres,Raúl Albentosa,Federico Ricca,Juanpi,Ignacio Camacho,Pablo Fornals,Gonzalo Castro,Charles,Duje Cop",63.87,4,8,45,0,10,77.27,3,442,10,5,Iñaki Vicandi Garrido,3,55.51,24,1,Joan Francesc Ferrer,14,5,1,35.71,3,13,8,70.45,Levante,14,3,8,5,442,2,4,4,22,64.91,9,7,Malaga,Javier Gracia,10,11,5,6.31,1,22,3,1,5,1,55.1,La Rosaleda,14,21,65.35,02-05-16,25,6.53,11,83.33,44.49,11,La_Liga
360,15,3,14,78.3,6.24,54.55,9,"Juan Carlos,Quini,José Ángel Crespo,Diego Llorente,Tito,Roberto Trashorras,Jozabed,Adrián Embarba,Pablo Hernández,Bebé,Miku",3,12,40,7,46,6.42,5,5,14,62.71,11,3,6,76.67,5,19,2,4,1,47.06,"Gerónimo Rulli,Aritz Elustondo,Diego Reyes,Mikel González,Alberto De la Bella,Esteban Granero,Asier Illarramendi,Xabi Prieto,David Zurutuza,Mikel Oyarzabal,Carlos Vela",74.49,3,7,46,0,14,78.57,8,4231,6,6,Santiago Jaime Latre,4,37.28,19,0,Paco Jémez,11,6,1,37.5,2,18,9,75,Rayo Vallecano,15,4,9,3,4231,3,3,3,12,53.61,3,11,Real Sociedad,Eusebio Sacristán,12,6,11,6.07,4,26,4,1,2,5,37.29,Anoeta,12,21,53.44,08-05-16,34,6.71,19,76.09,62.72,18,La_Liga
361,17,10,16,83.17,6.3,55,11,"Diego Alves,Antonio Barragán,Shkodran Mustafi,Aymen Abdennour,Guilherme Siqueira,Enzo Pérez,Javi Fuego,Daniel Parejo,João Cancelo,Paco Alcácer,Rodrigo",1,5,50,10,12,6.31,8,2,9,48.42,14,1,12,83.33,5,8,3,2,3,66.67,"Kiko Casilla,Danilo,Raphael Varane,Sergio Ramos,Marcelo,Casemiro,James Rodríguez,Toni Kroos,Lucas Vázquez,Karim Benzema,Cristiano Ronaldo",83.52,6,8,12,1,13,64.44,5,433,7,6,David José Fernández Borbalán,2,47.49,8,0,Pako Ayestarán,20,12,2,55,3,12,8,61.46,Valencia,9,0,8,5,433,0,6,6,15,76.4,3,8,Real Madrid,Zinedine Zidane,11,8,4,6.13,0,38,2,2,9,2,51.58,Santiago Bernabéu,22,14,77.88,08-05-16,21,6.67,12,67.71,52.51,17,La_Liga
362,7,5,5,59.32,6.57,64.29,4,"Manu,Laure,Sidnei,Alejandro Arribas,Juanfran,Álex Bergantiños,Fede Cartabia,Faycal Fajr,Pedro Mosquera,Luis Alberto,Lucas Pérez",2,5,66.67,14,16,6.17,4,3,6,39.64,6,2,5,50,8,8,3,4,4,52.63,"Mariano Barbosa,Mario,Daniele Bonera,Víctor Ruiz,Antonio Rukavina,Samuel,Manu Trigueros,Bruno,Samu Castillejo,Leo Baptistao,Adrián",58.6,2,3,16,0,5,66.67,3,442,5,3,Javier Estrada Fernández,6,64.8,8,1,Víctor Sánchez del Amo,10,5,0,50,0,12,12,60.42,Deportivo,7,1,12,4,4141,1,2,2,10,84.23,7,5,Villarreal,Marcelino García Toral,4,4,9,6.28,0,13,6,2,3,1,60.36,El Madrigal,8,9,84.19,08-05-16,30,6.21,23,60,35.2,8,La_Liga
363,10,6,6,53.49,6.51,60,6,"Iván Cuéllar,Alberto Lora,Jorge Meré,Luis Hernández,Isma López,Sergio Álvarez,Nacho Cases,Carlos Carmona,Alen Halilovic,Jony,Antonio Sanabria",2,4,65,15,20,6.17,3,3,6,50.55,14,1,9,64.71,7,13,3,2,3,65.79,"Vicente Guaita,Vigaray,Santiago Vergini,Cala,Damián Suárez,Mehdi Lacen,Álvaro Medrán,Pedro León,Moi Gómez,Pablo Sarabia,Álvaro Vázquez",58.64,4,9,20,1,9,61.11,4,4231,3,4,Alfonso Javier Álvarez Izquierdo,7,59.53,13,0,Abelardo Fernández,8,9,0,66.67,1,21,13,61.29,Sporting Gijon,15,0,13,4,4231,0,4,6,19,71.8,9,3,Getafe,Juan Eduardo Esnáider,13,9,12,6.25,1,21,7,1,4,2,49.46,Coliseum Alfonso Pérez,15,9,57.76,08-05-16,36,6.28,21,57.5,40.47,9,La_Liga
364,17,6,15,57,6.5,59.09,11,"Antonio Adán,Álvaro Cejudo,Germán Pezzella,Alfred N'Diaye,Martín Montoya,Petros,Xavi Torres,Charly Musonda,Joaquín,Francisco Portillo,Rubén Castro",1,5,0,15,25,6.08,3,1,6,50.35,9,2,9,100,8,17,7,2,3,60,"Xabi Irureta,Ander Capa,Mauro Dos Santos,Iván Ramis,David Juncà,Josip Radosevic,Dani García,Keko,Jota,Adrián,Borja Bastón",63.53,6,3,25,2,5,67.86,4,4231,14,6,Juan Martínez Munuera,0,59.12,17,1,Juan Merino,35,9,0,56.25,1,5,3,78.57,Real Betis,9,1,3,2,4231,1,6,4,21,66.11,9,2,Eibar,José Luis Mendilibar,9,9,2,6.22,0,30,0,1,2,0,49.65,Ipurúa,15,12,62.6,08-05-16,14,6.21,5,76.39,40.88,6,La_Liga
365,6,7,9,57.4,5.99,54.55,2,"Pau López,Javi López,Enzo Roco,Rubén Duarte,Víctor Álvarez,Pape Diop,Víctor Sánchez,José Cañas,Hernán Pérez,Felipe Caicedo,Marco Asensio",0,3,50,14,15,6.37,2,0,4,33.24,8,2,7,54.76,8,7,2,0,5,34,"Marc-André ter Stegen,Dani Alves,Javier Mascherano,Gerard Piqué,Jordi Alba,Ivan Rakitic,Sergio Busquets,Andrés Iniesta,Lionel Messi,Luis Suárez,Neymar",52.6,1,3,15,2,2,75,2,433,7,4,Jesús Gil Manzano,8,65,7,0,Constantin Galca,13,7,1,50,5,19,10,72.22,Espanyol,8,1,10,3,433,0,1,14,13,81.52,5,0,Barcelona,Luis Enrique,25,7,16,6.01,1,21,8,0,3,1,66.76,Camp Nou,12,12,85.87,08-05-16,36,6.76,28,68.75,35,4,La_Liga
366,10,5,11,64.03,6.56,48.61,4,"Andrés Fernández,Miguel Lopes,Jean-Sylvain Babin,Ricardo Costa,Cristiano Biraghi,Rubén Rochina,Abdoulaye Doucouré,Rubén Pérez,Isaac Cuenca,Youssef El-Arabi,Adalberto Peñaranda",2,6,75,18,25,6.25,7,2,9,46.55,7,3,11,65.38,5,12,3,4,0,62.5,"Beto,Diogo Figueiras,Nico Pareja,Timothée Kolodziejczak,Sergio Escudero,Vicente Iborra,Sebastián Cristóforo,Curro,Juan Muñoz,Yevhen Konoplyanka,Fernando Llorente",70.89,1,8,25,1,8,90,5,4231,7,6,Alberto Undiano Mallenco,6,59.42,12,1,José González,15,11,0,25,1,16,9,70.29,Granada,14,2,9,3,442,1,1,5,12,71.81,5,4,Sevilla,Unai Emery,11,6,8,6.23,1,31,6,4,3,2,53.45,Ramón-Sánchez Pizjuán,20,12,69.97,08-05-16,28,6.35,14,72.22,40.58,11,La_Liga
367,12,0,11,63.28,6.34,46.43,6,"Gorka Iraizoz,De Marcos,Eneko Bóveda,Elustondo,Balenziaga,San José,Beñat,Iñaki Williams,Raúl García,Muniain,Aduriz",0,3,66.67,9,21,6.18,3,1,12,35.46,3,1,8,73.08,2,11,0,1,1,50,"Raúl Lizoain,David García,Pedro Bigas,Aythami,Dani Castellano,Vicente Gómez,Tana,Hernán,Juan Carlos Valerón,Jonathan Viera,Willian José",59.47,2,8,21,0,9,85,3,4141,14,6,Pedro Jesús Pérez Montero,4,57.27,11,0,Ernesto Valverde,21,8,0,30,0,14,7,79.63,Athletic Club,16,4,7,0,4231,3,2,8,4,79.18,3,2,Las Palmas,Quique Setién,18,2,6,6.16,5,27,4,0,0,9,64.54,Gran Canaria,16,22,82.41,08-05-16,31,6.33,15,71.74,42.73,9,La_Liga
368,13,4,14,57.37,6.22,45.45,5,"Guillermo Ochoa,Miguel Torres,Igor Filipenko,Weligton,Federico Ricca,Christian Atsu,Ignacio Camacho,Recio,Gonzalo Castro,Charles,Duje Cop",1,3,30,11,36,6.22,5,2,6,43.18,9,1,5,83.33,4,15,2,1,0,27.78,"Rubén Blanco,Jonny,Hugo Mallo,Sergi Gómez,Planas,Marcelo Díaz,Daniel Wass,Orellana,Pablo Hernández,Nolito,Iago Aspas",52.28,2,5,36,0,9,84.62,0,4231,11,8,Carlos del Cerro Grande,2,52.38,15,0,Javier Gracia,26,5,1,40,1,11,3,86.84,Malaga,11,2,3,2,442,2,2,6,12,63.65,6,3,Celta Vigo,Eduardo Berizzo,10,3,6,6.09,3,25,2,0,4,4,56.82,Balaídos,11,24,69.39,08-05-16,21,6.52,10,78.26,47.62,13,La_Liga
369,9,5,6,67.78,6.46,78.57,6,"Jan Oblak,Juanfran,Stefan Savic,Giménez,Filipe Luis,Koke,Augusto Fernández,Gabi,Saúl Ñíguez,Ángel Correa,Fernando Torres",2,8,60,8,21,6.1,5,3,10,43.17,9,1,12,80.77,4,9,2,1,3,57.14,"Diego Mariño,Pedro López,Carl Medjani,David Navarro,Juanfran,Jefferson Lerma,Verza,Mauricio Cuero,Joan Verdú,Morales,Casadesús",69.68,4,10,21,1,12,56.25,6,4231,8,3,José Luis González González,5,53.64,9,1,Diego Simeone,14,12,1,70,2,18,11,72,Atletico,14,3,11,2,442,1,4,4,11,71.54,4,5,Levante,Joan Francesc Ferrer,11,5,8,6.38,0,23,5,1,4,1,56.83,Ciutat de Valencia,17,20,76.61,08-05-16,32,6.38,18,45,46.36,17,La_Liga
370,13,2,17,68.13,6.43,50,9,"Gerónimo Rulli,Aritz Elustondo,Diego Reyes,Mikel González,Alberto De la Bella,Asier Illarramendi,Rubén Pardo,Xabi Prieto,Mikel Oyarzabal,David Zurutuza,Jon Bautista",0,3,56.25,17,27,6.14,7,1,6,52.43,7,1,10,70,4,15,0,3,3,46.43,"Jaume,Antonio Barragán,Aderlan Santos,Rúben Vezo,Guilherme Siqueira,André Gomes,Daniel Parejo,Danilo,Santi Mina,Paco Alcácer,Pablo Piatti",69.17,5,7,27,0,12,65,2,433,17,4,Carlos Velasco Carballo,5,46.28,15,0,Eusebio Sacristán,33,10,0,58.33,0,16,7,72.92,Real Sociedad,10,3,7,0,4231,2,5,9,8,66.44,7,6,Valencia,Pako Ayestarán,12,0,9,6.22,0,35,5,1,2,1,47.57,Mestalla,18,18,68.31,13-05-16,25,6.29,15,78.55,53.72,14,La_Liga
371,11,2,10,83.71,6.73,62.75,7,"Keylor Navas,Daniel Carvajal,Pepe,Sergio Ramos,Marcelo,Casemiro,Luka Modric,Toni Kroos,Gareth Bale,Karim Benzema,Cristiano Ronaldo",3,11,66.67,6,12,6,5,3,11,65.88,10,3,13,60,4,8,2,6,0,57.69,"Stipe Pletikosa,Manuel Pablo,Sidnei,Alejandro Arribas,Fernando Navarro,Fede Cartabia,Faycal Fajr,Álex Bergantiños,Pedro Mosquera,Luis Alberto,Lucas Pérez",89.16,4,3,12,0,11,65,7,451,7,4,Antonio Miguel Mateu Lahoz,2,41.27,8,2,Zinedine Zidane,18,13,0,57.14,0,6,9,60.53,Real Madrid,7,3,9,0,433,1,4,2,10,71.17,3,8,Deportivo,Víctor Sánchez del Amo,9,2,3,6.48,0,32,2,2,2,0,34.12,Riazor,22,14,70.69,14-05-16,23,6.12,16,56.52,58.73,16,La_Liga
372,17,2,9,76.7,6.81,64.71,10,"Marc-André ter Stegen,Dani Alves,Javier Mascherano,Gerard Piqué,Jordi Alba,Ivan Rakitic,Sergio Busquets,Andrés Iniesta,Lionel Messi,Luis Suárez,Neymar",0,8,75,12,15,6.08,10,0,8,68.76,5,6,13,77.27,5,9,1,4,1,54.55,"Andrés Fernández,Lombán,Jean-Sylvain Babin,Ricardo Costa,Miguel Lopes,Abdoulaye Doucouré,Rubén Pérez,Rubén Rochina,Fran Rico,Adalberto Peñaranda,Youssef El-Arabi",81.51,5,8,15,0,11,66.67,8,4231,4,7,Alejandro José Hernández Hernández,3,38.1,9,2,Luis Enrique,8,13,0,55.56,0,12,9,76.14,Barcelona,13,3,9,0,433,1,5,5,8,61.4,6,6,Granada,José González,10,2,4,6.44,0,30,3,3,1,3,31.24,Los Cármenes,21,16,48.55,14-05-16,28,6.1,15,56,61.9,12,La_Liga
373,15,9,9,68.31,6.05,34.62,7,"Sergio Rico,David Carmona,Adil Rami,Diego González,Timothée Kolodziejczak,Steven N'Zonzi,Sebastián Cristóforo,Curro,Vicente Iborra,Yevhen Konoplyanka,Juan Muñoz",0,4,66.67,13,19,6.42,4,2,6,53.33,10,2,5,80,7,7,3,6,3,27.27,"Gorka Iraizoz,Íñigo Lekue,Eneko Bóveda,Gurpegi,Balenziaga,San José,Beñat,Iñaki Williams,Raúl García,Markel Susaeta,Aduriz",65.81,3,8,19,1,6,77.27,4,4231,10,8,Alfonso Javier Álvarez Izquierdo,2,55.64,7,0,Unai Emery,14,5,2,50,3,11,4,87.68,Sevilla,15,3,4,5,4231,1,3,7,14,69.71,7,6,Athletic Club,Ernesto Valverde,11,6,3,5.97,0,24,2,1,5,1,46.67,San Mamés,15,11,63.44,14-05-16,28,6.65,13,78.95,44.36,8,La_Liga
374,12,3,14,73.98,6.24,36.84,6,"Sergio Álvarez,Jonny,Hugo Mallo,Sergi Gómez,Planas,Marcelo Díaz,Daniel Wass,Orellana,Pablo Hernández,Nolito,Guidetti",3,5,70.83,16,20,6.25,4,3,9,59.56,8,2,8,38.46,4,11,1,2,2,62,"Jan Oblak,Juanfran,Stefan Savic,Diego Godín,Filipe Luis,Saúl Ñíguez,Augusto Fernández,Gabi,Koke,Antoine Griezmann,Fernando Torres",74.43,2,2,20,0,2,81.25,1,442,13,6,David José Fernández Borbalán,9,44.62,11,0,Eduardo Berizzo,20,8,0,30,2,15,18,54.69,Celta Vigo,9,0,18,2,4231,0,2,5,11,70.27,7,4,Atletico,Diego Simeone,16,5,13,6.18,0,35,9,0,2,1,40.44,Vicente Calderón,21,18,64.64,14-05-16,38,6.67,29,76.79,55.38,7,La_Liga
375,8,8,10,61.35,6.07,40.62,2,"Diego Mariño,Iván López,Carl Medjani,David Navarro,Juanfran,Simao Mate,Verza,Jordi Xumetra,Jefferson Lerma,Rubén García,Casadesús",1,1,14.29,12,36,6.39,2,3,5,43.95,14,0,7,90,9,20,4,1,5,22.22,"Yoel,Quini,Tito,Antonio Amaya,Nacho,Roberto Trashorras,Diego Llorente,Pablo Hernández,Jozabed,Adrián Embarba,Javi Guerra",55.13,1,3,36,0,1,85.71,0,4231,3,6,Carlos Clos Gómez,2,55.08,20,0,Joan Francesc Ferrer,11,7,2,50,3,12,6,87.3,Levante,10,0,6,5,4231,0,1,2,19,74.6,7,3,Rayo Vallecano,Paco Jémez,8,9,9,5.93,0,27,2,1,5,3,56.05,Campo de Fútbol de Vallecas,17,13,67.67,15-05-16,28,6.62,18,74,44.92,8,La_Liga
376,7,8,7,78.24,6.46,63.64,4,"Raúl Lizoain,David García,Pedro Bigas,Mauricio Lemos,Dani Castellano,Roque,Nabil El Zhar,Jonathan Viera,Tana,Momo,Willian José",1,7,42.86,16,19,6.19,7,2,3,57.93,11,4,7,66.67,3,8,5,3,2,41.67,"Guillermo Ochoa,Miguel Torres,Weligton,Raúl Albentosa,Federico Ricca,Juanpi,Ignacio Camacho,Recio,Gonzalo Castro,Charles,Duje Cop",73.31,2,3,19,3,10,75,7,442,16,3,Ricardo de Burgos Bengoetxea,3,38.49,8,1,Quique Setién,22,7,2,50,4,10,5,70.59,Las Palmas,6,5,5,4,4141,4,2,5,14,66.96,9,6,Malaga,Javier Gracia,10,8,7,6.35,0,18,3,1,6,0,42.07,La Rosaleda,11,12,65.35,15-05-16,18,6.42,12,62.5,61.51,12,La_Liga
377,7,6,10,61.4,6.1,86.36,2,"Xabi Irureta,Borja Ekiza,Mauro Dos Santos,Ion Ansotegi,David Juncà,Keko,Dani García,Adrián,Antonio Luna,Borja Bastón,Sergi Enrich",0,4,50,10,39,6.44,8,2,11,45.87,10,2,10,68.18,3,17,1,2,1,57.69,"Pau López,Javi López,Enzo Roco,Álvaro González,Rubén Duarte,Óscar Duarte,Pape Diop,Víctor Sánchez,Hernán Pérez,Gerard Moreno,Marco Asensio",56.21,1,4,39,0,11,83.33,4,433,4,5,Mario Melero López,4,49.65,17,0,José Luis Mendilibar,10,10,2,50,4,13,10,69.57,Eibar,11,0,10,4,442,0,1,8,11,66.58,6,4,Espanyol,Constantin Galca,14,7,9,5.97,2,22,4,2,5,5,54.13,RCDE Stadium,12,21,65.02,15-05-16,28,6.75,17,52.5,50.35,13,La_Liga
